student_id,institution_name,campus_location,degree_program,start_year,graduation_year,GPA_start,GPA_mid,GPA_final,credits_completed,internship_participation,extracurricular_involvement_level,study_abroad,on_campus_employment,gender,ethnicity,age_at_graduation,first_generation_college_student,family_income_bracket,high_school_GPA,employment_status_6mo,employment_status_1yr,job_title_first,industry_first,salary_first,job_city,job_state,job_region,graduate_school_enrollment,graduate_field_of_study,job_satisfaction,alignment_with_major
0d1c88b9-c7da-447c-a232-ce39820b6c9d,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2016,2020,2.95,3.28,3.22,123,0,High,0,1,Non-binary,Asian,28,1,Low,2.77,Employed,Employed,"Administrator, charities/voluntary organisations",Technology,64824.0,Des Moines,IA,Midwest,0,,6.0,1.0
4a12ab39-eb8f-4ca1-9cfb-99c7c0431453,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,2.72,2.88,3.46,128,0,Low,0,1,Female,Other,23,0,Low,3.34,Employed,Employed,Banker,Media,36660.0,Naperville,IL,Midwest,0,,8.0,0.0
b4def0f6-e100-48dd-8665-60855e40266d,University of Illinois Springfield,"Springfield, IL",Education,2020,2024,2.71,3.1,2.91,121,0,Medium,0,0,Male,Other,23,0,High,3.03,Employed,Employed,"Surveyor, minerals",Higher Education,39511.0,Chicago,IL,Midwest,0,,10.0,1.0
1d3b88cb-a102-4494-a78a-e7d9873a2ae9,University of Illinois Springfield,"Springfield, IL",STEM,2016,2020,2.04,2.23,2.18,124,0,None,0,1,Non-binary,Asian,25,0,Low,2.74,Employed,Employed,Music tutor,Research,59592.0,Naperville,IL,Midwest,1,STEM,8.0,1.0
2cfe98b9-b22b-4aa5-b2f9-e6dd865f37d2,University of Illinois Chicago,"Chicago, IL",Health Sciences,2018,2022,3.37,3.73,3.83,129,1,Low,0,0,Male,White,28,1,High,3.59,Employed,Employed,Adult guidance worker,Healthcare,67614.0,Indianapolis,IN,Midwest,0,,6.0,1.0
7165f004-5d58-4721-830d-40bbe6867a69,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,2.92,3.65,4.0,127,1,Low,0,0,Non-binary,Hispanic,25,1,High,2.84,Employed,Employed,"Development worker, community",K-12,44957.0,Naperville,IL,Midwest,1,Education,8.0,1.0
98da288a-8b09-445a-98bb-7d5ffd1da4e8,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2018,2022,3.26,2.97,2.5,130,1,High,1,0,Non-binary,Asian,26,1,Medium,3.38,Employed,Employed,"Geneticist, molecular",Healthcare,62282.0,Naperville,IL,Midwest,0,,7.0,1.0
e4612555-92ed-4bf5-b794-86aa392c139a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2019,2023,2.62,2.66,2.08,128,0,Medium,0,0,Male,White,27,1,Medium,2.76,Employed,Employed,"Chemist, analytical",K-12,40200.0,Naperville,IL,Midwest,0,,9.0,1.0
5064f6b4-7670-4021-a0b8-565a973669f9,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.72,2.57,2.75,127,0,None,0,0,Non-binary,White,28,1,Low,2.98,Continuing Education,Continuing Education,,,,,,,0,,,
b9bccab0-2bc8-4171-b08f-2f649815fb74,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.77,3.14,3.24,130,0,High,0,0,Female,Black,27,1,High,3.18,Unemployed,Employed,,,,,,,1,Health Sciences,,
6547f6f1-8b54-400e-ab10-9277db1d4398,University of Illinois Springfield,"Springfield, IL",STEM,2017,2021,2.91,3.07,3.78,136,0,High,0,1,Male,Other,24,0,Medium,3.65,Employed,Employed,Sport and exercise psychologist,Technology,64146.0,Naperville,IL,Midwest,1,STEM,9.0,1.0
1954cea7-2cd8-48de-a7cd-615eb49f7a02,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.9,3.19,3.05,125,0,High,0,1,Female,Black,25,0,High,3.1,Employed,Employed,Chemical engineer,Pharma,49478.0,Rockford,IL,Midwest,0,,9.0,1.0
38295c36-d6d3-41bf-9600-080a5881f4e4,University of Illinois Chicago,"Chicago, IL",Business,2017,2021,2.96,2.56,2.64,121,1,Medium,0,0,Male,Black,24,0,Medium,2.52,Employed,Employed,"Engineer, energy",Consulting,55867.0,Bloomington,IL,Midwest,0,,9.0,1.0
734a1360-81a9-4941-915b-5ce558ddafa3,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,3.2,3.92,3.44,132,1,High,0,0,Male,Other,23,0,Low,2.76,Employed,Employed,Geochemist,Media,51641.0,Peoria,IL,Midwest,1,Arts & Humanities,10.0,0.0
a344c0c0-c548-4b42-b50f-5e48c49e5daa,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2017,2021,3.14,3.47,3.35,128,0,Medium,1,1,Non-binary,Asian,28,0,High,3.97,Employed,Employed,Clinical psychologist,Pharma,49933.0,Decatur,IL,Midwest,0,,9.0,1.0
703aa494-ae5b-4adf-85ca-ee587ad22d4d,University of Illinois Springfield,"Springfield, IL",Education,2020,2024,2.76,3.0,3.29,132,1,Medium,1,0,Female,Hispanic,23,1,High,3.15,Employed,Employed,Marketing executive,K-12,49144.0,Peoria,IL,Midwest,1,Education,7.0,1.0
c46d58bf-f8dc-47dd-8b8d-ff8e343b85b1,University of Illinois Springfield,"Springfield, IL",Business,2018,2022,2.73,2.78,3.23,140,1,Low,0,1,Female,Other,29,1,Low,3.1,Employed,Employed,"Psychologist, sport and exercise",Marketing,68439.0,Rockford,IL,Midwest,0,,9.0,1.0
2e78b6dc-84a8-46af-bbae-3c239066598d,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2016,2020,2.98,3.23,3.47,133,0,High,0,0,Male,Black,26,1,High,3.22,Employed,Employed,Learning disability nurse,Pharma,55174.0,Louisville,KY,South,1,Health Sciences,9.0,1.0
28e4f5ed-6a52-4f44-8596-c103be7bbdc1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2019,2023,1.82,2.03,2.05,136,1,Medium,0,1,Male,Other,29,0,High,3.38,Employed,Employed,Dentist,Nonprofit,57621.0,Champaign,IL,Midwest,0,,7.0,1.0
9377cb25-e2c9-4141-923e-416947b42296,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2017,2021,2.54,2.72,3.06,130,1,Low,0,1,Non-binary,Black,22,0,Medium,3.01,Employed,Employed,Statistician,Consulting,72897.0,Chicago,IL,Midwest,0,,9.0,0.0
70a554f5-aa70-4038-8ae9-2fd015143f52,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2020,2024,2.83,2.86,3.21,123,0,None,0,0,Female,Other,29,0,Medium,2.12,Employed,Employed,Mining engineer,Media,44410.0,Decatur,IL,Midwest,0,,8.0,1.0
c788e06b-d321-45bb-a4b4-7d0e00b3ce65,University of Illinois Springfield,"Springfield, IL",Education,2018,2022,2.09,1.63,1.5,120,1,Medium,0,1,Male,Asian,24,0,Low,2.65,Employed,Employed,"Runner, broadcasting/film/video",K-12,48230.0,Chicago,IL,Midwest,0,,8.0,1.0
49d51a80-14c7-444c-a8d9-6a0f3678b3aa,University of Illinois Chicago,"Chicago, IL",STEM,2019,2023,2.9,3.37,3.76,127,1,Low,0,0,Non-binary,Other,25,0,High,3.03,Employed,Employed,Consulting civil engineer,Engineering,84085.0,Detroit,MI,Midwest,1,STEM,6.0,0.0
81df1a38-d997-44c2-aee5-c8b531b5568f,University of Illinois Chicago,"Chicago, IL",Health Sciences,2017,2021,2.99,2.98,2.95,128,0,Medium,0,0,Non-binary,Other,23,0,Medium,3.19,Employed,Employed,"Investment banker, operational",Pharma,52668.0,Milwaukee,WI,Midwest,0,,9.0,1.0
529f5ff0-ccc9-440e-8f0b-69a27f6825a5,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2016,2020,3.12,3.07,3.09,120,1,Low,0,1,Non-binary,Hispanic,26,1,High,2.61,Employed,Employed,Art gallery manager,Healthcare,52406.0,Peoria,IL,Midwest,0,,6.0,1.0
4ad666e2-b57f-4575-ae3f-584cba9319f4,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2018,2022,3.89,4.0,3.96,127,1,Medium,0,0,Male,Asian,24,0,High,3.55,Employed,Employed,Geophysicist/field seismologist,Nonprofit,52883.0,Bloomington,IL,Midwest,0,,10.0,0.0
048ed812-c26e-409f-b6de-c9bdbbfaf78e,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,2.05,2.23,2.01,121,0,Low,0,0,Male,White,23,0,Medium,2.79,Continuing Education,Continuing Education,,,,,,,1,STEM,,
a3ecc522-0604-4371-9a81-45b01277db7e,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2020,2024,2.23,2.13,1.73,140,0,Low,0,0,Non-binary,Hispanic,24,0,Low,2.76,Employed,Employed,Bonds trader,Arts,44599.0,Decatur,IL,Midwest,0,,8.0,1.0
40fc2fa6-d0f6-43f4-9880-1db5833f15e4,University of Illinois Chicago,"Chicago, IL",STEM,2019,2023,2.25,3.08,3.22,140,1,Low,0,0,Male,White,28,0,High,3.26,Employed,Employed,Television camera operator,Research,87058.0,Springfield,IL,Midwest,0,,10.0,1.0
c81aadc6-85d1-4ae0-9774-0551f41a86e2,University of Illinois Chicago,"Chicago, IL",Health Sciences,2016,2020,3.18,3.48,3.39,128,1,Low,1,0,Non-binary,Asian,24,1,Medium,2.93,Employed,Employed,Investment analyst,Healthcare,58419.0,Milwaukee,WI,Midwest,1,Health Sciences,9.0,1.0
71b8b203-32d3-44a6-ba77-dddb17bfb52f,University of Illinois Springfield,"Springfield, IL",Education,2017,2021,2.74,2.81,3.14,121,0,High,0,0,Non-binary,Black,27,0,Medium,2.75,Employed,Employed,"Programmer, systems",K-12,40363.0,Des Moines,IA,Midwest,0,,10.0,1.0
62d03b40-1196-4b77-9d5a-7013bf9003e2,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,2.87,2.85,2.58,140,1,Low,1,1,Non-binary,White,24,1,Medium,2.56,Employed,Employed,"Journalist, newspaper",Finance,59847.0,Springfield,IL,Midwest,0,,9.0,0.0
7d1dde7a-0572-4af7-b401-7f2def3b3eaa,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,3.31,3.36,3.33,129,1,High,0,0,Female,Hispanic,25,1,High,3.19,Employed,Employed,"Engineer, materials",Media,54434.0,New York,NY,Northeast,0,,9.0,0.0
57274b99-38f8-4f7e-a35a-dc273b4f15db,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.62,2.44,2.07,126,0,Low,0,0,Female,White,24,1,High,2.0,Employed,Employed,Intelligence analyst,Pharma,46486.0,Chicago,IL,Midwest,0,,9.0,1.0
b9347a36-d907-4932-b747-1cdf9dac723b,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2019,2023,2.6,2.36,2.42,123,1,Medium,0,0,Female,Asian,29,0,High,2.52,Employed,Employed,Technical brewer,Media,50145.0,Bloomington,IL,Midwest,0,,9.0,1.0
28508a6b-8c3b-4737-a43f-b840887df3d1,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2018,2022,2.41,2.78,2.68,140,0,None,1,0,Male,White,22,0,Medium,2.74,Employed,Employed,Clinical research associate,Arts,40255.0,Peoria,IL,Midwest,1,Arts & Humanities,9.0,1.0
507c8040-7bf6-42ed-bad5-48e3dd46e4d6,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2019,2023,2.26,3.13,3.25,121,1,High,0,0,Non-binary,Other,26,0,Medium,2.45,Employed,Employed,Early years teacher,Pharma,51393.0,Chicago,IL,Midwest,0,,9.0,1.0
72524c35-73c5-40fa-a34e-ef5acdb71eef,University of Illinois Chicago,"Chicago, IL",Business,2020,2024,2.47,2.91,3.69,125,0,Medium,1,0,Female,Black,26,0,High,2.77,Employed,Employed,Database administrator,Finance,72249.0,Springfield,IL,Midwest,0,,10.0,1.0
d316fa07-0334-49e4-8263-7be888c787ca,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2017,2021,2.26,2.78,2.08,122,0,None,0,1,Non-binary,White,25,0,Medium,2.77,Employed,Employed,Geographical information systems officer,Pharma,33158.0,Decatur,IL,Midwest,0,,10.0,1.0
a5223e05-98ef-4302-a269-274b7713319a,University of Illinois Springfield,"Springfield, IL",Education,2017,2021,2.56,2.73,2.66,125,0,Medium,0,0,Male,Asian,24,0,High,2.91,Employed,Employed,Retail manager,K-12,35802.0,Chicago,IL,Midwest,0,,9.0,0.0
56f0fdbd-48a1-4455-b757-4e43c6ac6c41,University of Illinois Chicago,"Chicago, IL",Health Sciences,2017,2021,2.39,2.16,2.79,123,0,None,0,1,Female,Asian,28,1,Low,2.9,Employed,Employed,Optometrist,Pharma,56121.0,Peoria,IL,Midwest,1,Health Sciences,6.0,1.0
48220dec-ab56-4658-b8ca-32a9acebe822,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,2.05,2.25,2.36,122,0,High,1,0,Male,Other,29,1,Low,2.44,Employed,Employed,"Physicist, medical",Engineering,69393.0,Springfield,IL,Midwest,0,,8.0,0.0
33fd7f68-8e7e-4795-8ecd-34271fade645,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,2.65,2.9,2.68,140,1,Low,0,0,Female,Asian,28,1,Low,3.34,Employed,Employed,Dance movement psychotherapist,Higher Education,52382.0,Chicago,IL,Midwest,0,,8.0,1.0
c917e8af-b0ec-4e6a-ba5e-1b538dbeff67,University of Illinois Chicago,"Chicago, IL",Education,2017,2021,2.71,2.83,2.42,127,1,Medium,0,1,Female,Hispanic,23,0,High,2.64,Employed,Employed,Energy engineer,K-12,50896.0,Champaign,IL,Midwest,1,Education,7.0,1.0
6288fc36-0edb-4792-ae1f-4b69523b398c,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2017,2021,2.2,2.58,2.62,138,0,None,0,1,Female,Black,28,1,High,2.4,Employed,Employed,Patent attorney,Nonprofit,46495.0,Rockford,IL,Midwest,0,,7.0,1.0
b575706f-aea2-4698-807d-7a89421776ab,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2018,2022,2.52,2.95,3.41,121,0,Medium,0,0,Male,Asian,22,1,High,2.73,Unemployed,Unemployed,,,,,,,1,Arts & Humanities,,
ec27e647-a7d5-424a-a5f0-be991bc160e1,University of Illinois Chicago,"Chicago, IL",Education,2017,2021,2.0,1.94,2.33,129,0,None,1,0,Male,Other,29,1,High,2.99,Employed,Employed,Sales executive,K-12,42518.0,Peoria,IL,Midwest,0,,10.0,1.0
36f24020-300a-4d13-a1ce-20715462a0cd,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2016,2020,2.16,2.77,2.9,137,0,Low,0,1,Female,Black,23,1,High,2.46,Employed,Employed,Software engineer,Consulting,58716.0,New York,NY,Northeast,1,Business,7.0,1.0
b109ade5-274e-4735-bbeb-8bad38157076,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,2.77,2.81,2.92,132,0,Low,0,1,Non-binary,Asian,26,1,Low,3.14,Employed,Employed,Pathologist,Higher Education,48355.0,Des Moines,IA,Midwest,0,,6.0,0.0
6e88f4db-7435-4d04-9141-95949defd2da,University of Illinois Springfield,"Springfield, IL",Education,2019,2023,3.16,3.3,3.79,135,0,None,0,0,Male,Hispanic,23,1,Low,2.35,Employed,Employed,Community arts worker,K-12,47279.0,Decatur,IL,Midwest,0,,8.0,1.0
251626b0-75dd-4b33-a93a-c9492a681d44,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2016,2020,3.5,3.82,3.78,131,0,Low,0,1,Male,Asian,23,0,Medium,3.21,Employed,Employed,"Engineer, civil (contracting)",Pharma,47878.0,Champaign,IL,Midwest,0,,9.0,0.0
6f79c836-c8f8-4a74-ae2b-8a8284962ca0,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2016,2020,2.44,2.81,2.64,132,0,None,0,0,Non-binary,White,23,1,Low,3.67,Employed,Employed,Dietitian,Marketing,60071.0,St. Louis,MO,Midwest,1,Business,8.0,1.0
a3009c15-9f02-414b-93e0-1936fe2f774a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2017,2021,1.96,1.68,1.59,132,0,Medium,0,0,Non-binary,White,25,0,High,3.01,Employed,Employed,Advertising account executive,Media,41536.0,Boston,MA,Northeast,0,,10.0,1.0
942e2dbe-da50-4880-b1cd-a3d22d55956d,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2018,2022,2.61,2.96,3.02,136,1,None,0,1,Female,Other,24,0,Low,3.23,Employed,Employed,"Lecturer, higher education",Research,68972.0,St. Louis,MO,Midwest,0,,8.0,1.0
4f0b5edf-2958-443a-bfb7-c936c9a875c1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,3.53,3.54,3.67,137,0,High,1,0,Female,Other,22,0,Low,3.07,Unemployed,Unemployed,,,,,,,0,,,
2d0c1a7a-796e-4304-9513-3c478d2db431,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.82,2.4,2.59,124,1,None,0,0,Male,Other,22,0,High,2.89,Employed,Employed,Retail buyer,Healthcare,74900.0,Louisville,KY,South,0,,7.0,1.0
08b2725a-991f-48b4-810f-8f077d3824ac,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.66,3.1,2.99,120,0,None,0,0,Female,White,26,1,High,2.49,Employed,Employed,Futures trader,Healthcare,47354.0,Naperville,IL,Midwest,1,Health Sciences,10.0,1.0
9d96457e-d961-4b46-adf1-f51353a02ac0,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2019,2023,3.36,3.25,3.07,121,1,Medium,0,0,Female,White,24,0,High,3.92,Employed,Employed,Civil Service fast streamer,Arts,51258.0,Springfield,IL,Midwest,0,,9.0,1.0
bf4f6274-ef4e-422b-bc92-aabc0f89bb2e,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2016,2020,2.91,2.68,3.06,126,0,Low,0,0,Non-binary,White,23,1,Low,2.88,Continuing Education,Continuing Education,,,,,,,1,Arts & Humanities,,
5baaf362-ed93-45f8-bd87-5a36737ff13f,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2017,2021,2.44,2.74,3.14,137,1,None,0,1,Male,White,22,1,High,3.07,Employed,Employed,Insurance claims handler,Marketing,57838.0,Peoria,IL,Midwest,0,,6.0,1.0
b10e5a00-9f06-4712-b055-db945685229a,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2016,2020,2.85,3.13,3.4,125,0,Medium,0,0,Non-binary,White,27,0,Medium,3.43,Employed,Employed,Interior and spatial designer,Nonprofit,40198.0,Decatur,IL,Midwest,1,Arts & Humanities,6.0,1.0
538515d0-51f3-45b2-976c-d757a65e4134,University of Illinois Chicago,"Chicago, IL",Education,2016,2020,2.7,2.88,3.2,132,1,Low,0,0,Male,Hispanic,24,0,Low,3.33,Employed,Employed,"Therapist, speech and language",Higher Education,48969.0,Champaign,IL,Midwest,1,Education,6.0,1.0
389dc9ed-a8df-4a20-b1b6-f6bab4c0a24c,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2017,2021,2.88,2.92,3.36,127,1,Low,0,0,Female,Black,28,1,Low,2.97,Employed,Employed,Holiday representative,Media,53703.0,Chicago,IL,Midwest,0,,6.0,1.0
8e13b7f5-27aa-4fe9-9a13-6b50d12bcee6,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2018,2022,1.62,2.12,2.61,138,1,None,0,0,Male,Black,29,1,Low,2.83,Employed,Employed,Armed forces logistics/support/administrative officer,Technology,76194.0,Bloomington,IL,Midwest,0,,8.0,1.0
5850a2fa-b6ca-43d1-92a0-3f1ea23508d8,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2016,2020,2.79,2.75,3.23,130,0,Medium,0,0,Male,Asian,25,0,High,2.64,Employed,Employed,Chartered management accountant,Pharma,56669.0,Bloomington,IL,Midwest,0,,8.0,1.0
44dc17de-8d48-4928-a0c2-55fcae601771,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,2.83,3.54,3.79,135,1,Medium,0,0,Female,Black,26,0,Low,3.35,Employed,Employed,Housing manager/officer,Research,80650.0,Decatur,IL,Midwest,0,,7.0,1.0
1dcc3b1f-9469-4ec9-bcb9-cf2083194a80,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,2.16,2.44,2.75,121,0,Low,0,0,Non-binary,Asian,24,1,Medium,3.02,Employed,Employed,"Designer, furniture",Nonprofit,41478.0,Decatur,IL,Midwest,0,,7.0,1.0
b95a4765-06a5-4f76-beae-366bec0a24ba,University of Illinois Springfield,"Springfield, IL",Health Sciences,2018,2022,2.48,2.1,2.37,128,1,None,0,1,Male,Hispanic,22,1,Medium,2.82,Employed,Employed,Tourism officer,Healthcare,67066.0,Rockford,IL,Midwest,0,,10.0,1.0
e90be1ed-f3a7-4bb9-aacf-de8542ce64f0,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2019,2023,3.33,3.27,3.24,133,1,Medium,0,0,Male,Asian,27,1,High,2.89,Employed,Employed,Firefighter,Higher Education,55128.0,Milwaukee,WI,Midwest,0,,10.0,1.0
3abe3e9a-3f3f-4f59-8bc3-319f109be597,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2019,2023,2.52,2.82,3.4,126,1,Medium,0,1,Male,Asian,29,1,High,2.23,Employed,Employed,Ambulance person,Finance,61008.0,Milwaukee,WI,Midwest,0,,10.0,1.0
891f13bc-2ebe-4965-b619-1ccde967a3ba,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2018,2022,2.27,2.57,2.62,135,0,Medium,0,1,Male,Other,29,1,Medium,2.67,Employed,Employed,Actuary,Engineering,68817.0,Chicago,IL,Midwest,0,,7.0,1.0
47e53572-3716-4d8e-abfb-c18b27a669a5,University of Illinois Chicago,"Chicago, IL",Education,2016,2020,3.07,3.14,3.26,135,1,Medium,0,1,Non-binary,Other,29,0,High,3.07,Employed,Employed,Interpreter,Higher Education,50762.0,Bloomington,IL,Midwest,1,Education,10.0,1.0
70167d2d-5f49-4aae-9b6a-4644be977e8a,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2019,2023,2.82,3.66,3.57,123,0,Low,0,1,Non-binary,Other,23,1,Medium,2.79,Employed,Employed,"Psychotherapist, dance movement",Nonprofit,44742.0,Milwaukee,WI,Midwest,0,,7.0,1.0
e2eac12b-4337-4827-bae6-00a04dcdc005,University of Illinois Chicago,"Chicago, IL",Education,2020,2024,2.9,2.63,2.9,125,1,Low,0,0,Non-binary,Black,22,1,Medium,2.85,Employed,Employed,"Therapist, art",K-12,46296.0,Louisville,KY,South,0,,10.0,0.0
4686c7a3-7199-41d3-ae57-56ebf885a194,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2019,2023,3.02,3.43,3.63,132,1,High,0,0,Non-binary,Other,27,0,Low,2.85,Employed,Employed,Special effects artist,Marketing,73936.0,Champaign,IL,Midwest,0,,9.0,0.0
04fff5b8-ca75-449e-b6b3-351593160fdd,University of Illinois Chicago,"Chicago, IL",Business,2018,2022,2.97,3.03,3.47,120,1,None,0,0,Male,Other,29,0,Low,2.75,Employed,Employed,Geoscientist,Finance,63841.0,Springfield,IL,Midwest,0,,8.0,1.0
7688da2c-5799-419d-90d1-33e447ee4e88,University of Illinois Springfield,"Springfield, IL",Business,2018,2022,2.81,3.01,3.31,127,0,Low,0,1,Male,Asian,24,0,High,3.8,Continuing Education,Continuing Education,,,,,,,0,,,
4562169d-9d1e-4802-9087-1c716ae96230,University of Illinois Springfield,"Springfield, IL",Business,2018,2022,2.31,2.15,2.26,127,0,High,0,0,Non-binary,Asian,26,0,High,2.75,Employed,Employed,Podiatrist,Marketing,60673.0,Naperville,IL,Midwest,0,,10.0,0.0
21c9fc72-6391-4e28-8b0b-37e409f6c1b8,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2020,2024,2.28,1.5,1.5,128,1,Medium,0,1,Female,Other,26,0,Medium,3.06,Employed,Employed,"Secretary, company",Media,53993.0,Chicago,IL,Midwest,0,,6.0,1.0
eff96707-61e7-45a3-a32f-9e2faa14fa5c,University of Illinois Springfield,"Springfield, IL",Education,2018,2022,2.92,3.63,3.85,123,0,Medium,0,0,Female,Hispanic,29,0,Low,3.26,Employed,Employed,"Programmer, systems",K-12,46633.0,Decatur,IL,Midwest,0,,9.0,1.0
9ab92c16-272a-4206-82bc-fb410d616801,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2017,2021,3.14,3.49,3.74,129,1,High,0,0,Female,Black,22,0,Medium,2.63,Employed,Employed,Secondary school teacher,Arts,49891.0,St. Louis,MO,Midwest,0,,6.0,0.0
